index,timestep,node,net_export
754,t0002,n4548,0.0
755,t0002,n4549,0.0
756,t0002,n4550,0.0
757,t0002,n4551,0.0
758,t0002,n4552,0.0
759,t0002,n4553,0.0
760,t0002,n4554,0.0
761,t0002,n4555,0.0
762,t0002,n4556,0.0
763,t0002,n4557,0.0
764,t0002,n4558,0.0
765,t0002,n4559,0.0
750,t0002,n4544,0.0
749,t0002,n4543,0.0
748,t0002,n4542,0.0
747,t0002,n4541,0.0
731,t0002,n4525,0.0
732,t0002,n4526,0.0
733,t0002,n4527,0.0
734,t0002,n4528,0.0
735,t0002,n4529,0.0
736,t0002,n4530,0.0
737,t0002,n4531,0.0
692,t0002,n3512,-1412.5633922261482
738,t0002,n4532,0.0
740,t0002,n4534,0.0
741,t0002,n4535,0.0
742,t0002,n4536,0.0
743,t0002,n4537,0.0
744,t0002,n4538,0.0
745,t0002,n4539,0.0
746,t0002,n4540,0.0
739,t0002,n4533,0.0
691,t0002,n3507,0.0
690,t0002,n3505,0.0
689,t0002,n3504,0.0
635,t0002,n3323,0.0
636,t0002,n3324,0.0
637,t0002,n3348,-511.1249116607773
638,t0002,n3453,0.0
639,t0002,n3454,0.0
640,t0002,n3455,0.0
641,t0002,n3456,0.0
642,t0002,n3457,0.0
643,t0002,n3458,0.0
644,t0002,n3459,0.0
645,t0002,n3460,0.0
646,t0002,n3461,0.0
647,t0002,n3462,0.0
648,t0002,n3463,0.0
649,t0002,n3464,0.0
634,t0002,n3322,0.0
633,t0002,n3321,0.0
632,t0002,n3320,0.0
631,t0002,n3319,0.0
922,t0002,n4729,0.0
616,t0002,n3304,0.0
617,t0002,n3305,0.0
618,t0002,n3306,0.0
619,t0002,n3307,0.0
620,t0002,n3308,0.0
621,t0002,n3309,0.0
650,t0002,n3465,0.0
622,t0002,n3310,0.0
624,t0002,n3312,0.0
625,t0002,n3313,0.0
626,t0002,n3314,0.0
627,t0002,n3315,0.0
628,t0002,n3316,0.0
629,t0002,n3317,0.0
630,t0002,n3318,0.0
623,t0002,n3311,0.0
766,t0002,n4560,0.0
651,t0002,n3466,0.0
653,t0002,n3468,0.0
674,t0002,n3489,0.0
675,t0002,n3490,0.0
676,t0002,n3491,0.0
677,t0002,n3492,0.0
678,t0002,n3493,0.0
679,t0002,n3494,0.0
680,t0002,n3495,0.0
681,t0002,n3496,0.0
682,t0002,n3497,0.0
683,t0002,n3498,0.0
684,t0002,n3499,0.0
685,t0002,n3500,0.0
686,t0002,n3501,0.0
687,t0002,n3502,0.0
688,t0002,n3503,0.0
673,t0002,n3488,0.0
672,t0002,n3487,0.0
671,t0002,n3486,0.0
670,t0002,n3485,0.0
654,t0002,n3469,0.0
655,t0002,n3470,0.0
656,t0002,n3471,0.0
657,t0002,n3472,0.0
658,t0002,n3473,0.0
659,t0002,n3474,0.0
660,t0002,n3475,0.0
652,t0002,n3467,0.0
661,t0002,n3476,0.0
663,t0002,n3478,0.0
664,t0002,n3479,0.0
665,t0002,n3480,0.0
666,t0002,n3481,0.0
667,t0002,n3482,0.0
668,t0002,n3483,0.0
669,t0002,n3484,0.0
662,t0002,n3477,0.0
767,t0002,n4561,0.0
615,t0002,n3303,0.0
769,t0002,n4569,-555.9
866,t0002,n4673,0.0
867,t0002,n4674,0.0
868,t0002,n4675,0.0
869,t0002,n4676,0.0
870,t0002,n4677,0.0
871,t0002,n4678,0.0
872,t0002,n4679,0.0
873,t0002,n4680,0.0
874,t0002,n4681,0.0
875,t0002,n4682,0.0
876,t0002,n4683,0.0
877,t0002,n4684,0.0
878,t0002,n4685,0.0
879,t0002,n4686,0.0
880,t0002,n4687,0.0
865,t0002,n4672,0.0
881,t0002,n4688,0.0
864,t0002,n4671,0.0
862,t0002,n4669,0.0
847,t0002,n4654,0.0
848,t0002,n4655,0.0
849,t0002,n4656,0.0
850,t0002,n4657,0.0
851,t0002,n4658,0.0
852,t0002,n4659,0.0
853,t0002,n4660,0.0
854,t0002,n4661,0.0
855,t0002,n4662,0.0
856,t0002,n4663,0.0
857,t0002,n4664,0.0
858,t0002,n4665,0.0
859,t0002,n4666,0.0
860,t0002,n4667,0.0
861,t0002,n4668,0.0
863,t0002,n4670,0.0
882,t0002,n4689,0.0
883,t0002,n4690,0.0
884,t0002,n4691,0.0
905,t0002,n4712,0.0
906,t0002,n4713,0.0
907,t0002,n4714,0.0
908,t0002,n4715,0.0
909,t0002,n4716,0.0
910,t0002,n4717,0.0
911,t0002,n4718,0.0
912,t0002,n4719,0.0
913,t0002,n4720,0.0
914,t0002,n4721,0.0
915,t0002,n4722,0.0
916,t0002,n4723,0.0
917,t0002,n4724,0.0
918,t0002,n4725,0.0
919,t0002,n4726,0.0
904,t0002,n4711,0.0
903,t0002,n4710,0.0
902,t0002,n4709,0.0
901,t0002,n4708,0.0
885,t0002,n4692,0.0
886,t0002,n4693,0.0
887,t0002,n4694,0.0
888,t0002,n4695,0.0
889,t0002,n4696,0.0
890,t0002,n4697,0.0
891,t0002,n4698,0.0
846,t0002,n4653,0.0
892,t0002,n4699,0.0
894,t0002,n4701,0.0
895,t0002,n4702,0.0
896,t0002,n4703,0.0
897,t0002,n4704,0.0
898,t0002,n4705,0.0
899,t0002,n4706,0.0
900,t0002,n4707,0.0
893,t0002,n4700,0.0
845,t0002,n4652,0.0
920,t0002,n4727,0.0
843,t0002,n4650,0.0
789,t0002,n4596,0.0
790,t0002,n4597,0.0
791,t0002,n4598,0.0
792,t0002,n4599,0.0
793,t0002,n4600,0.0
794,t0002,n4601,0.0
795,t0002,n4602,0.0
796,t0002,n4603,0.0
797,t0002,n4604,0.0
798,t0002,n4605,0.0
799,t0002,n4606,0.0
800,t0002,n4607,0.0
801,t0002,n4608,0.0
802,t0002,n4609,0.0
803,t0002,n4610,0.0
787,t0002,n4594,0.0
804,t0002,n4611,0.0
786,t0002,n4593,0.0
784,t0002,n4591,0.0
844,t0002,n4651,0.0
770,t0002,n4575,0.0
771,t0002,n4576,0.0
772,t0002,n4577,0.0
773,t0002,n4579,0.0
774,t0002,n4580,0.0
775,t0002,n4581,0.0
776,t0002,n4583,0.0
777,t0002,n4584,0.0
778,t0002,n4585,0.0
779,t0002,n4586,0.0
780,t0002,n4587,0.0
781,t0002,n4588,0.0
782,t0002,n4589,0.0
783,t0002,n4590,0.0
785,t0002,n4592,0.0
805,t0002,n4612,0.0
788,t0002,n4595,0.0
807,t0002,n4614,0.0
827,t0002,n4634,0.0
828,t0002,n4635,0.0
829,t0002,n4636,0.0
830,t0002,n4637,0.0
831,t0002,n4638,0.0
833,t0002,n4640,0.0
834,t0002,n4641,0.0
835,t0002,n4642,0.0
836,t0002,n4643,0.0
837,t0002,n4644,0.0
838,t0002,n4645,0.0
839,t0002,n4646,0.0
840,t0002,n4647,0.0
841,t0002,n4648,0.0
806,t0002,n4613,0.0
826,t0002,n4633,0.0
825,t0002,n4632,0.0
832,t0002,n4639,0.0
842,t0002,n4649,0.0
808,t0002,n4615,0.0
824,t0002,n4631,0.0
810,t0002,n4617,0.0
811,t0002,n4618,0.0
812,t0002,n4619,0.0
813,t0002,n4620,0.0
814,t0002,n4621,0.0
815,t0002,n4622,0.0
809,t0002,n4616,0.0
817,t0002,n4624,0.0
818,t0002,n4625,0.0
819,t0002,n4626,0.0
820,t0002,n4627,0.0
821,t0002,n4628,0.0
822,t0002,n4629,0.0
823,t0002,n4630,0.0
816,t0002,n4623,0.0
1636,t0003,n5554,0.0
1637,t0003,n5555,0.0
1638,t0003,n5556,0.0
1639,t0003,n5557,0.0
1640,t0003,n5559,-544.88
1641,t0003,n5572,0.0
1642,t0003,n5579,0.0
1646,t0003,n5597,0.0
1644,t0003,n5592,0.0
1645,t0003,n5596,0.0
1647,t0003,n5598,0.0
1648,t0003,n5599,0.0
1649,t0003,n5602,-53.33180405775908
1635,t0003,n5553,0.0
1643,t0003,n5591,0.0
1634,t0003,n5552,0.0
1616,t0003,n5525,-0.0
1632,t0003,n5550,0.0
1650,t0003,n5606,-1070.5671723633704
1617,t0003,n5534,0.0
1618,t0003,n5535,0.0
1619,t0003,n5536,0.0
1620,t0003,n5537,0.0
1621,t0003,n5538,0.0
1622,t0003,n5539,0.0
1633,t0003,n5551,0.0
1623,t0003,n5540,0.0
1625,t0003,n5542,0.0
1626,t0003,n5543,0.0
1627,t0003,n5544,0.0
1628,t0003,n5545,0.0
1629,t0003,n5546,0.0
1630,t0003,n5547,0.0
1631,t0003,n5549,0.0
1624,t0003,n5541,0.0
1651,t0003,n5643,0.0
1688,t0003,n5681,0.0
1653,t0003,n5645,0.0
1674,t0003,n5667,0.0
1675,t0003,n5668,0.0
1676,t0003,n5669,0.0
1677,t0003,n5670,0.0
1678,t0003,n5671,0.0
1679,t0003,n5672,0.0
1680,t0003,n5673,0.0
1681,t0003,n5674,0.0
1682,t0003,n5675,0.0
1683,t0003,n5676,0.0
1684,t0003,n5677,0.0
1685,t0003,n5678,0.0
1686,t0003,n5679,0.0
1687,t0003,n5680,0.0
1615,t0003,n4855,0.0
1673,t0003,n5666,0.0
1672,t0003,n5665,0.0
1671,t0003,n5664,0.0
1670,t0003,n5663,0.0
1654,t0003,n5646,0.0
1655,t0003,n5647,0.0
1656,t0003,n5648,0.0
1657,t0003,n5649,0.0
1658,t0003,n5650,0.0
1659,t0003,n5651,0.0
1660,t0003,n5653,0.0
1652,t0003,n5644,0.0
1661,t0003,n5654,0.0
1663,t0003,n5656,0.0
1664,t0003,n5657,0.0
1665,t0003,n5658,0.0
1666,t0003,n5659,0.0
1667,t0003,n5660,0.0
1668,t0003,n5661,0.0
1669,t0003,n5662,0.0
1662,t0003,n5655,0.0
1614,t0003,n4854,0.0
1577,t0003,n4769,0.0
1612,t0003,n4848,0.0
1557,t0003,n4749,0.0
1558,t0003,n4750,0.0
1559,t0003,n4751,0.0
1560,t0003,n4752,0.0
1561,t0003,n4753,0.0
1562,t0003,n4754,0.0
1563,t0003,n4755,0.0
1564,t0003,n4756,0.0
1565,t0003,n4757,0.0
1566,t0003,n4758,0.0
1567,t0003,n4759,0.0
1568,t0003,n4760,0.0
1569,t0003,n4761,0.0
1570,t0003,n4762,0.0
1571,t0003,n4763,0.0
1556,t0003,n4748,0.0
1572,t0003,n4764,0.0
1555,t0003,n4747,0.0
1553,t0003,n4745,0.0
1689,t0003,n5682,0.0
1539,t0003,n4731,0.0
1540,t0003,n4732,0.0
1541,t0003,n4733,0.0
1542,t0003,n4734,0.0
1543,t0003,n4735,0.0
1544,t0003,n4736,0.0
1545,t0003,n4737,0.0
1546,t0003,n4738,0.0
1547,t0003,n4739,0.0
1548,t0003,n4740,0.0
1549,t0003,n4741,0.0
1550,t0003,n4742,0.0
1551,t0003,n4743,0.0
1552,t0003,n4744,0.0
1554,t0003,n4746,0.0
1573,t0003,n4765,0.0
1574,t0003,n4766,0.0
1575,t0003,n4767,0.0
1597,t0003,n4789,0.0
1598,t0003,n4790,0.0
1599,t0003,n4791,0.0
1600,t0003,n4793,-87.15555555555557
1601,t0003,n4798,-174.31111111111113
1602,t0003,n4799,-87.15555555555557
1603,t0003,n4800,-43.57777777777778
1604,t0003,n4825,-62.990377358490576
1605,t0003,n4826,-9.117028301886792
1606,t0003,n4836,-542.4733333333334
1607,t0003,n4842,-542.4733333333334
1608,t0003,n4844,0.0
1609,t0003,n4845,0.0
1610,t0003,n4846,0.0
1611,t0003,n4847,0.0
1596,t0003,n4788,0.0
1595,t0003,n4787,0.0
1594,t0003,n4786,0.0
1593,t0003,n4785,0.0
1576,t0003,n4768,0.0
1578,t0003,n4770,0.0
1579,t0003,n4771,0.0
1580,t0003,n4772,0.0
1581,t0003,n4773,0.0
1582,t0003,n4774,0.0
1583,t0003,n4775,0.0
1613,t0003,n4852,0.0
1584,t0003,n4776,0.0
1586,t0003,n4778,0.0
1587,t0003,n4779,0.0
1588,t0003,n4780,0.0
1589,t0003,n4781,0.0
1590,t0003,n4782,0.0
1591,t0003,n4783,0.0
1592,t0003,n4784,0.0
1585,t0003,n4777,0.0
1691,t0003,n5684,0.0
1767,t0003,n7688,0.0
1693,t0003,n5686,0.0
1791,t0003,n7850,0.0
1792,t0003,n7852,0.0
1793,t0003,n7857,0.0
1794,t0003,n7863,0.0
1795,t0003,n7870,0.0
1796,t0003,n7871,0.0
1797,t0003,n7872,0.0
1798,t0003,n7873,0.0
1799,t0003,n7878,0.0
1800,t0003,n7879,0.0
1801,t0003,n7884,0.0
1802,t0003,n7888,0.0
1803,t0003,n7889,0.0
1804,t0003,n7890,0.0
1805,t0003,n7892,0.0
1790,t0003,n7823,0.0
1806,t0003,n7897,0.0
1789,t0003,n7805,0.0
1787,t0003,n7798,0.0
1772,t0003,n7721,0.0
1773,t0003,n7723,0.0
1774,t0003,n7724,0.0
1775,t0003,n7726,0.0
1776,t0003,n7729,-309.9010235788704
1777,t0003,n7745,0.0
1778,t0003,n7756,0.0
1779,t0003,n7760,0.0
1780,t0003,n7769,0.0
1781,t0003,n7783,0.0
1782,t0003,n7786,0.0
1783,t0003,n7788,0.0
1784,t0003,n7790,0.0
1785,t0003,n7791,0.0
1786,t0003,n7795,0.0
1788,t0003,n7800,0.0
1807,t0003,n7901,0.0
1808,t0003,n7907,0.0
1809,t0003,n7910,0.0
1830,t0003,n8002,0.0
1831,t0003,n8013,0.0
1832,t0003,n8015,0.0
1833,t0003,n8016,0.0
1834,t0003,n8028,0.0
1835,t0003,n8043,0.0
1836,t0003,n8045,0.0
1837,t0003,n8046,0.0
1838,t0003,n8047,0.0
1839,t0003,n8051,0.0
1840,t0003,n8052,0.0
1841,t0003,n8055,0.0
1842,t0003,n8060,0.0
1843,t0003,n8061,0.0
1844,t0003,n8066,0.0
1829,t0003,n7998,0.0
1828,t0003,n7996,0.0
1827,t0003,n7989,0.0
1826,t0003,n7988,0.0
1810,t0003,n7913,0.0
1811,t0003,n7916,0.0
1812,t0003,n7933,0.0
1813,t0003,n7934,0.0
1814,t0003,n7938,0.0
1815,t0003,n7939,0.0
1816,t0003,n7941,0.0
1771,t0003,n7720,0.0
1817,t0003,n7944,0.0
1819,t0003,n7959,0.0
1820,t0003,n7961,-721.17
1821,t0003,n7967,0.0
1822,t0003,n7975,0.0
1823,t0003,n7976,0.0
1824,t0003,n7983,0.0
1825,t0003,n7984,0.0
1818,t0003,n7952,0.0
1770,t0003,n7712,0.0
1769,t0003,n7711,0.0
1768,t0003,n7704,0.0
1714,t0003,n5732,0.0
1715,t0003,n5733,0.0
1716,t0003,n5734,0.0
1717,t0003,n5735,0.0
1718,t0003,n5738,0.0
1719,t0003,n5739,0.0
1720,t0003,n6839,0.0
1721,t0003,n6841,0.0
1722,t0003,n6842,0.0
1723,t0003,n6843,0.0
1724,t0003,n6844,0.0
1725,t0003,n6845,0.0
1726,t0003,n6846,0.0
1727,t0003,n6847,0.0
1728,t0003,n6848,0.0
1713,t0003,n5726,0.0
1712,t0003,n5725,0.0
1711,t0003,n5724,0.0
1710,t0003,n5722,0.0
1694,t0003,n5687,0.0
1695,t0003,n5688,0.0
1696,t0003,n5689,0.0
1697,t0003,n5690,0.0
1698,t0003,n5692,0.0
1699,t0003,n5693,0.0
1700,t0003,n5694,0.0
1729,t0003,n6849,0.0
1701,t0003,n5695,0.0
1703,t0003,n5697,0.0
1704,t0003,n5702,-542.4733333333334
1705,t0003,n5710,0.0
1706,t0003,n5711,0.0
1707,t0003,n5713,0.0
1708,t0003,n5714,0.0
1709,t0003,n5718,0.0
1702,t0003,n5696,0.0
1692,t0003,n5685,0.0
1730,t0003,n6850,0.0
1732,t0003,n6852,0.0
1753,t0003,n7281,0.0
1754,t0003,n7282,0.0
1755,t0003,n7486,0.0
1756,t0003,n7487,0.0
1757,t0003,n7489,0.0
1758,t0003,n7610,0.0
1759,t0003,n7637,0.0
1760,t0003,n7641,0.0
1761,t0003,n7649,0.0
1762,t0003,n7652,0.0
1763,t0003,n7653,0.0
1764,t0003,n7672,0.0
1765,t0003,n7681,0.0
1766,t0003,n7682,0.0
1538,t0003,n4730,0.0
1752,t0003,n7280,0.0
1751,t0003,n7279,0.0
1750,t0003,n7278,0.0
1749,t0003,n7277,0.0
1733,t0003,n6853,0.0
1734,t0003,n6854,0.0
1735,t0003,n7151,0.0
1736,t0003,n7261,0.0
1737,t0003,n7264,0.0
1738,t0003,n7266,0.0
1739,t0003,n7267,0.0
1731,t0003,n6851,0.0
1740,t0003,n7268,0.0
1742,t0003,n7270,0.0
1743,t0003,n7271,0.0
1744,t0003,n7272,0.0
1745,t0003,n7273,0.0
1746,t0003,n7274,0.0
1747,t0003,n7275,0.0
1748,t0003,n7276,0.0
1741,t0003,n7269,0.0
1537,t0003,n4729,0.0
1690,t0003,n5683,0.0
1535,t0003,n4727,0.0
1327,t0003,n4506,0.0
1328,t0003,n4507,0.0
1329,t0003,n4508,0.0
1330,t0003,n4509,0.0
1331,t0003,n4510,0.0
1332,t0003,n4511,0.0
1333,t0003,n4512,0.0
1334,t0003,n4513,0.0
1335,t0003,n4514,0.0
1336,t0003,n4515,0.0
1337,t0003,n4516,0.0
1338,t0003,n4517,0.0
1339,t0003,n4518,0.0
1340,t0003,n4519,0.0
1341,t0003,n4520,0.0
1326,t0003,n4505,0.0
1342,t0003,n4521,0.0
1325,t0003,n4504,0.0
1323,t0003,n4502,0.0
1308,t0003,n3520,-728.686925795053
1309,t0003,n3581,-62.990377358490576
1310,t0003,n3587,-9.117028301886792
1311,t0003,n3610,-31.495188679245288
1312,t0003,n3735,-2475.72
1313,t0003,n3739,-618.93
1314,t0003,n3827,-618.93
1315,t0003,n3848,0.0
1316,t0003,n4494,-721.17
1317,t0003,n4496,0.0
1318,t0003,n4497,0.0
1319,t0003,n4498,0.0
1320,t0003,n4499,0.0
1321,t0003,n4500,0.0
1322,t0003,n4501,0.0
1324,t0003,n4503,0.0
1343,t0003,n4522,0.0
1344,t0003,n4523,0.0
1345,t0003,n4524,0.0
1366,t0003,n4545,0.0
1367,t0003,n4546,0.0
1368,t0003,n4547,0.0
1369,t0003,n4548,0.0
1370,t0003,n4549,0.0
1371,t0003,n4550,0.0
1372,t0003,n4551,0.0
1373,t0003,n4552,0.0
1374,t0003,n4553,0.0
1375,t0003,n4554,0.0
1376,t0003,n4555,0.0
1377,t0003,n4556,0.0
1378,t0003,n4557,0.0
1379,t0003,n4558,0.0
1380,t0003,n4559,0.0
1365,t0003,n4544,0.0
1364,t0003,n4543,0.0
1363,t0003,n4542,0.0
1362,t0003,n4541,0.0
1346,t0003,n4525,0.0
1347,t0003,n4526,0.0
1348,t0003,n4527,0.0
1349,t0003,n4528,0.0
1350,t0003,n4529,0.0
1351,t0003,n4530,0.0
1352,t0003,n4531,0.0
1307,t0003,n3512,-1457.373851590106
1353,t0003,n4532,0.0
1355,t0003,n4534,0.0
1356,t0003,n4535,0.0
1357,t0003,n4536,0.0
1358,t0003,n4537,0.0
1359,t0003,n4538,0.0
1360,t0003,n4539,0.0
1361,t0003,n4540,0.0
1354,t0003,n4533,0.0
1381,t0003,n4560,0.0
1306,t0003,n3507,0.0
1304,t0003,n3504,0.0
1250,t0003,n3323,0.0
1251,t0003,n3324,0.0
1252,t0003,n3348,-527.339222614841
1253,t0003,n3453,0.0
1254,t0003,n3454,0.0
1255,t0003,n3455,0.0
1256,t0003,n3456,0.0
1257,t0003,n3457,0.0
1258,t0003,n3458,0.0
1259,t0003,n3459,0.0
1260,t0003,n3460,0.0
1261,t0003,n3461,0.0
1262,t0003,n3462,0.0
1263,t0003,n3463,0.0
1264,t0003,n3464,0.0
1249,t0003,n3322,0.0
1265,t0003,n3465,0.0
1248,t0003,n3321,0.0
1246,t0003,n3319,0.0
1231,t0003,n3304,0.0
1232,t0003,n3305,0.0
1233,t0003,n3306,0.0
1234,t0003,n3307,0.0
1235,t0003,n3308,0.0
1236,t0003,n3309,0.0
1237,t0003,n3310,0.0
1238,t0003,n3311,0.0
1239,t0003,n3312,0.0
1240,t0003,n3313,0.0
1241,t0003,n3314,0.0
1242,t0003,n3315,0.0
1243,t0003,n3316,0.0
1244,t0003,n3317,0.0
1245,t0003,n3318,0.0
1247,t0003,n3320,0.0
1266,t0003,n3466,0.0
1267,t0003,n3467,0.0
1268,t0003,n3468,0.0
1289,t0003,n3489,0.0
1290,t0003,n3490,0.0
1291,t0003,n3491,0.0
1292,t0003,n3492,0.0
1293,t0003,n3493,0.0
1294,t0003,n3494,0.0
1295,t0003,n3495,0.0
1296,t0003,n3496,0.0
1297,t0003,n3497,0.0
1298,t0003,n3498,0.0
1299,t0003,n3499,0.0
1300,t0003,n3500,0.0
1301,t0003,n3501,0.0
1302,t0003,n3502,0.0
1303,t0003,n3503,0.0
1288,t0003,n3488,0.0
1287,t0003,n3487,0.0
1286,t0003,n3486,0.0
1285,t0003,n3485,0.0
1269,t0003,n3469,0.0
1270,t0003,n3470,0.0
1271,t0003,n3471,0.0
1272,t0003,n3472,0.0
1273,t0003,n3473,0.0
1274,t0003,n3474,0.0
1275,t0003,n3475,0.0
1305,t0003,n3505,0.0
1276,t0003,n3476,0.0
1278,t0003,n3478,0.0
1279,t0003,n3479,0.0
1280,t0003,n3480,0.0
1281,t0003,n3481,0.0
1282,t0003,n3482,0.0
1283,t0003,n3483,0.0
1284,t0003,n3484,0.0
1277,t0003,n3477,0.0
1382,t0003,n4561,0.0
1230,t0003,n3303,0.0
1536,t0003,n4728,0.0
1481,t0003,n4673,0.0
1482,t0003,n4674,0.0
1483,t0003,n4675,0.0
1484,t0003,n4676,0.0
1485,t0003,n4677,0.0
1486,t0003,n4678,0.0
1487,t0003,n4679,0.0
1488,t0003,n4680,0.0
1489,t0003,n4681,0.0
1490,t0003,n4682,0.0
1491,t0003,n4683,0.0
1492,t0003,n4684,0.0
1493,t0003,n4685,0.0
1494,t0003,n4686,0.0
1495,t0003,n4687,0.0
1480,t0003,n4672,0.0
1383,t0003,n4562,0.0
1479,t0003,n4671,0.0
1477,t0003,n4669,0.0
1462,t0003,n4654,0.0
1463,t0003,n4655,0.0
1464,t0003,n4656,0.0
1465,t0003,n4657,0.0
1466,t0003,n4658,0.0
1467,t0003,n4659,0.0
1468,t0003,n4660,0.0
1469,t0003,n4661,0.0
1470,t0003,n4662,0.0
1471,t0003,n4663,0.0
1472,t0003,n4664,0.0
1473,t0003,n4665,0.0
1474,t0003,n4666,0.0
1475,t0003,n4667,0.0
1476,t0003,n4668,0.0
1478,t0003,n4670,0.0
1497,t0003,n4689,0.0
1498,t0003,n4690,0.0
1499,t0003,n4691,0.0
1520,t0003,n4712,0.0
1521,t0003,n4713,0.0
1522,t0003,n4714,0.0
1523,t0003,n4715,0.0
1524,t0003,n4716,0.0
1525,t0003,n4717,0.0
1526,t0003,n4718,0.0
1527,t0003,n4719,0.0
1528,t0003,n4720,0.0
1529,t0003,n4721,0.0
1530,t0003,n4722,0.0
1531,t0003,n4723,0.0
1532,t0003,n4724,0.0
1533,t0003,n4725,0.0
1534,t0003,n4726,0.0
1519,t0003,n4711,0.0
1518,t0003,n4710,0.0
1517,t0003,n4709,0.0
1516,t0003,n4708,0.0
1500,t0003,n4692,0.0
1501,t0003,n4693,0.0
1502,t0003,n4694,0.0
1503,t0003,n4695,0.0
1504,t0003,n4696,0.0
1505,t0003,n4697,0.0
1506,t0003,n4698,0.0
1461,t0003,n4653,0.0
1507,t0003,n4699,0.0
1509,t0003,n4701,0.0
1510,t0003,n4702,0.0
1511,t0003,n4703,0.0
1512,t0003,n4704,0.0
1513,t0003,n4705,0.0
1514,t0003,n4706,0.0
1515,t0003,n4707,0.0
1508,t0003,n4700,0.0
1460,t0003,n4652,0.0
1496,t0003,n4688,0.0
1458,t0003,n4650,0.0
1404,t0003,n4596,0.0
1405,t0003,n4597,0.0
1406,t0003,n4598,0.0
1407,t0003,n4599,0.0
1408,t0003,n4600,0.0
1409,t0003,n4601,0.0
1410,t0003,n4602,0.0
1411,t0003,n4603,0.0
1412,t0003,n4604,0.0
1413,t0003,n4605,0.0
1414,t0003,n4606,0.0
1415,t0003,n4607,0.0
1416,t0003,n4608,0.0
1417,t0003,n4609,0.0
1418,t0003,n4610,0.0
1403,t0003,n4595,0.0
1402,t0003,n4594,0.0
1401,t0003,n4593,0.0
1400,t0003,n4592,0.0
1459,t0003,n4651,0.0
1385,t0003,n4575,0.0
1386,t0003,n4576,0.0
1387,t0003,n4577,0.0
1388,t0003,n4579,0.0
1389,t0003,n4580,0.0
1390,t0003,n4581,0.0
1419,t0003,n4611,0.0
1391,t0003,n4583,0.0
1393,t0003,n4585,0.0
1394,t0003,n4586,0.0
1395,t0003,n4587,0.0
1396,t0003,n4588,0.0
1397,t0003,n4589,0.0
1398,t0003,n4590,0.0
1399,t0003,n4591,0.0
1392,t0003,n4584,0.0
1420,t0003,n4612,0.0
1384,t0003,n4569,-544.88
1422,t0003,n4614,0.0
1443,t0003,n4635,0.0
1444,t0003,n4636,0.0
1445,t0003,n4637,0.0
1446,t0003,n4638,0.0
1447,t0003,n4639,0.0
1421,t0003,n4613,0.0
1449,t0003,n4641,0.0
1450,t0003,n4642,0.0
1451,t0003,n4643,0.0
1452,t0003,n4644,0.0
1453,t0003,n4645,0.0
1454,t0003,n4646,0.0
1455,t0003,n4647,0.0
1456,t0003,n4648,0.0
1457,t0003,n4649,0.0
1442,t0003,n4634,0.0
1441,t0003,n4633,0.0
1448,t0003,n4640,0.0
1439,t0003,n4631,0.0
1440,t0003,n4632,0.0
1424,t0003,n4616,0.0
1425,t0003,n4617,0.0
1426,t0003,n4618,0.0
1427,t0003,n4619,0.0
1428,t0003,n4620,0.0
1429,t0003,n4621,0.0
1430,t0003,n4622,0.0
1423,t0003,n4615,0.0
1432,t0003,n4624,0.0
1433,t0003,n4625,0.0
1434,t0003,n4626,0.0
1435,t0003,n4627,0.0
1436,t0003,n4628,0.0
1437,t0003,n4629,0.0
1438,t0003,n4630,0.0
1431,t0003,n4623,0.0
2250,t0004,n5553,0.0
2251,t0004,n5554,0.0
2252,t0004,n5555,0.0
2253,t0004,n5556,0.0
2254,t0004,n5557,0.0
2255,t0004,n5559,-440.7
2256,t0004,n5572,0.0
2260,t0004,n5596,0.0
2258,t0004,n5591,0.0
2259,t0004,n5592,0.0
2261,t0004,n5597,0.0
2262,t0004,n5598,0.0
2263,t0004,n5599,0.0
2264,t0004,n5602,-57.00826905501736
2257,t0004,n5579,0.0
2249,t0004,n5552,0.0
2231,t0004,n5525,-0.0
2247,t0004,n5550,0.0
2265,t0004,n5606,-1144.3674648144763
2232,t0004,n5534,0.0
2233,t0004,n5535,0.0
2234,t0004,n5536,0.0
2235,t0004,n5537,0.0
2236,t0004,n5538,0.0
2237,t0004,n5539,0.0
2248,t0004,n5551,0.0
2238,t0004,n5540,0.0
2240,t0004,n5542,0.0
2241,t0004,n5543,0.0
2242,t0004,n5544,0.0
2243,t0004,n5545,0.0
2244,t0004,n5546,0.0
2245,t0004,n5547,0.0
2246,t0004,n5549,0.0
2239,t0004,n5541,0.0
2266,t0004,n5643,0.0
2284,t0004,n5662,0.0
2268,t0004,n5645,0.0
2289,t0004,n5667,0.0
2290,t0004,n5668,0.0
2291,t0004,n5669,0.0
2292,t0004,n5670,0.0
2293,t0004,n5671,0.0
2294,t0004,n5672,0.0
2295,t0004,n5673,0.0
2296,t0004,n5674,0.0
2297,t0004,n5675,0.0
2298,t0004,n5676,0.0
2299,t0004,n5677,0.0
2300,t0004,n5678,0.0
2301,t0004,n5679,0.0
2302,t0004,n5680,0.0
2303,t0004,n5681,0.0
2288,t0004,n5666,0.0
2267,t0004,n5644,0.0
2287,t0004,n5665,0.0
2285,t0004,n5663,0.0
2269,t0004,n5646,0.0
2270,t0004,n5647,0.0
2271,t0004,n5648,0.0
2272,t0004,n5649,0.0
2273,t0004,n5650,0.0
